filename,width,height,class,xmin,ymin,xmax,ymax
233.jpg,3264,2448,xx,930,1654,2111,2179
233.jpg,3264,2448,tecate,953,2198,2378,2448
234.jpg,3264,2448,xx,926,5,2486,924
234.jpg,3264,2448,xx,937,954,2419,1746
234.jpg,3264,2448,xx,845,1742,2037,2235
234.jpg,3264,2448,tecate,962,2228,2282,2448
235.jpg,3264,2448,xx,993,9,2582,902
235.jpg,3264,2448,xx,1011,954,2493,1720
235.jpg,3264,2448,xx,963,1746,2152,2072
235.jpg,3264,2448,tecate,1052,2317,2278,2448
236.jpg,3264,2448,xx,1034,2,2567,879
236.jpg,3264,2448,xx,1008,942,2478,1720
236.jpg,3264,2448,xx,882,1702,2245,2087
236.jpg,3264,2448,tecate,1011,2135,2288,2448
237.jpg,3264,2448,xx,986,24,2463,950
237.jpg,3264,2448,xx,948,1005,2382,1787
237.jpg,3264,2448,xx,823,1802,1974,2039
237.jpg,3264,2448,tecate,969,2272,2167,2448
238.jpg,3264,2448,xx,982,57,2508,983
238.jpg,3264,2448,xx,993,1039,2371,1787
238.jpg,3264,2448,xx,893,1809,2000,2057
238.jpg,3264,2448,tecate,918,2320,2137,2448
24.jpg,3264,2448,tecate,108,420,1797,1250
24.jpg,3264,2448,tecate,1811,520,3163,1276
24.jpg,3264,2448,tecate,145,1265,1737,2028
24.jpg,3264,2448,tecate,1763,1283,3097,1983
24.jpg,3264,2448,tecate,1648,1998,3082,2442
24.jpg,3264,2448,xx,1728,1,3245,487
241.jpg,3264,2448,xx,1171,87,2530,987
241.jpg,3264,2448,xx,1152,1035,2437,1746
241.jpg,3264,2448,xx,1008,1754,2060,2013
241.jpg,3264,2448,tecate,1115,2187,2265,2448
242.jpg,3264,2448,xx,1082,94,2530,1035
242.jpg,3264,2448,xx,1104,1083,2419,1820
242.jpg,3264,2448,xx,915,1865,2089,2128
242.jpg,3264,2448,tecate,922,2246,2319,2448
243.jpg,3264,2448,xx,1223,161,2545,1065
243.jpg,3264,2448,xx,1163,1142,2448,1798
243.jpg,3264,2448,xx,989,1842,2071,2072
243.jpg,3264,2448,tecate,1090,2242,2241,2448
244.jpg,3264,2448,xx,1274,265,2586,1087
244.jpg,3264,2448,xx,1197,1146,2515,1809
244.jpg,3264,2448,xx,1071,1868,2108,2079
244.jpg,3264,2448,tecate,1204,2309,2183,2448
245.jpg,3264,2448,xx,1260,254,2641,1094
245.jpg,3264,2448,xx,1274,1124,2537,1817
245.jpg,3264,2448,xx,1111,1813,2141,2076
245.jpg,3264,2448,tecate,1175,2235,2271,2448
246.jpg,3264,2448,xx,1286,68,2630,957
246.jpg,3264,2448,xx,1230,987,2489,1676
246.jpg,3264,2448,xx,971,1683,2137,2013
246.jpg,3264,2448,tecate,1135,2098,2311,2448
247.jpg,3264,2448,xx,741,239,2023,1046
247.jpg,3264,2448,xx,886,1124,1963,1765
247.jpg,3264,2448,xx,1182,1765,1919,2005
247.jpg,3264,2448,tecate,1045,2187,1965,2448
25.jpg,3264,2448,tecate,304,313,1689,1039
25.jpg,3264,2448,tecate,341,1054,1682,1735
25.jpg,3264,2448,tecate,1726,387,2952,1054
25.jpg,3264,2448,tecate,1711,1068,2911,1687
25.jpg,3264,2448,tecate,1619,1713,2871,2324
25.jpg,3264,2448,xx,1725,1,3030,354
250.jpg,3264,2448,xx,1060,342,2093,991
250.jpg,3264,2448,xx,1200,1109,2119,1735
250.jpg,3264,2448,tecate,1282,2072,2148,2448
251.jpg,3264,2448,xx,1097,279,2115,972
251.jpg,3264,2448,xx,1211,1079,2160,1694
251.jpg,3264,2448,tecate,1319,2009,2196,2448
252.jpg,3264,2448,xx,911,13,2082,702
252.jpg,3264,2448,xx,993,909,2108,1568
252.jpg,3264,2448,xx,1193,1550,2130,1979
252.jpg,3264,2448,tecate,1004,2076,2116,2448
254.jpg,3264,2448,xx,893,124,1941,828
254.jpg,3264,2448,xx,915,983,1978,1624
254.jpg,3264,2448,xx,1182,1628,1997,2035
254.jpg,3264,2448,tecate,893,2117,1988,2448
255.jpg,3264,2448,xx,823,5,2056,713
255.jpg,3264,2448,xx,878,783,2119,1568
255.jpg,3264,2448,xx,1278,1579,2111,1998
255.jpg,3264,2448,tecate,997,2068,2129,2448
255.jpg,3264,2448,xx,1211,1557,2123,1954
256.jpg,3264,2448,xx,893,176,1963,891
256.jpg,3264,2448,xx,934,1031,1971,1694
256.jpg,3264,2448,xx,1241,1683,1982,2042
256.jpg,3264,2448,tecate,1019,2102,2005,2448
257.jpg,3264,2448,xx,919,120,1893,798
257.jpg,3264,2448,xx,997,931,1937,1528
257.jpg,3264,2448,xx,1278,1542,1934,1850
257.jpg,3264,2448,tecate,1093,1954,1937,2446
258.jpg,3264,2448,xx,952,187,1811,787
258.jpg,3264,2448,xx,952,1013,1860,1568
258.jpg,3264,2448,xx,1248,1576,1867,1872
258.jpg,3264,2448,tecate,1023,1983,1856,2442
259.jpg,3264,2448,xx,811,235,1726,857
259.jpg,3264,2448,xx,897,983,1763,1602
259.jpg,3264,2448,xx,1171,1635,1782,1894
259.jpg,3264,2448,tecate,948,2009,1796,2448
26.jpg,3264,2448,tecate,15,420,1667,1272
26.jpg,3264,2448,tecate,1700,520,3078,1283
26.jpg,3264,2448,tecate,74,1298,1619,2042
26.jpg,3264,2448,tecate,1652,1305,2974,2013
26.jpg,3264,2448,tecate,1556,2013,2848,2442
26.jpg,3264,2448,xx,1665,1,3226,546
260.jpg,3264,2448,xx,823,242,1708,928
260.jpg,3264,2448,xx,811,1102,1748,1691
260.jpg,3264,2448,tecate,945,2042,1763,2448
261.jpg,3264,2448,xx,823,202,1715,868
261.jpg,3264,2448,xx,852,1061,1752,1683
261.jpg,3264,2448,tecate,971,1994,1774,2446
262.jpg,3264,2448,xx,745,131,1693,868
262.jpg,3264,2448,xx,815,991,1723,1717
262.jpg,3264,2448,tecate,889,2024,1711,2448
263.jpg,3264,2448,xx,941,224,1804,987
263.jpg,3264,2448,xx,993,1083,1889,1746
263.jpg,3264,2448,tecate,1160,2046,1934,2448
264.jpg,3264,2448,xx,860,202,1682,902
264.jpg,3264,2448,xx,952,1079,1756,1676
264.jpg,3264,2448,tecate,1104,1976,1817,2448
266.jpg,3264,2448,xx,963,920,1574,1987
266.jpg,3264,2448,xx,1789,457,2800,1135
266.jpg,3264,2448,xx,1708,9,2834,417
266.jpg,3264,2448,tecate,1674,1272,2697,1854
266.jpg,3264,2448,tecate,1611,1120,2471,1279
266.jpg,3264,2448,tecate,1597,1861,2452,2165
266.jpg,3264,2448,tecate,1348,2168,2182,2409
266.jpg,3264,2448,heineken,578,1935,1067,2191
266.jpg,3264,2448,heineken,534,1642,974,1876
266.jpg,3264,2448,heineken,530,1357,989,1579
266.jpg,3264,2448,heineken,548,1150,993,1342
266.jpg,3264,2448,heineken,534,939,986,1161
267.jpg,3264,2448,xx,367,691,956,1839
267.jpg,3264,2448,xx,1204,228,2300,979
267.jpg,3264,2448,xx,1204,9,2248,231
267.jpg,3264,2448,tecate,1037,1128,2148,1691
267.jpg,3264,2448,tecate,941,1702,1897,2009
267.jpg,3264,2448,tecate,834,2031,1667,2224
267.jpg,3264,2448,tecate,1100,928,1937,1131
267.jpg,3264,2448,heineken,1,2270,1511,2431
267.jpg,3264,2448,heineken,41,1842,611,2057
267.jpg,3264,2448,heineken,26,1520,345,1713
267.jpg,3264,2448,heineken,41,1246,356,1417
267.jpg,3264,2448,heineken,60,998,374,1205
267.jpg,3264,2448,heineken,60,794,348,987
268.jpg,3264,2448,xx,871,191,2111,965
268.jpg,3264,2448,xx,56,661,719,1876
268.jpg,3264,2448,xx,1190,1,2137,283
268.jpg,3264,2448,tecate,760,1109,1956,1728
268.jpg,3264,2448,tecate,623,1746,1682,2042
268.jpg,3264,2448,tecate,497,2072,1500,2261
268.jpg,3264,2448,heineken,8,2313,1363,2439
269.jpg,3264,2448,xx,404,994,1093,2087
269.jpg,3264,2448,xx,1760,5,3204,1009
269.jpg,3264,2448,xx,1163,905,2304,1120
269.jpg,3264,2448,tecate,1026,1287,2211,1842
269.jpg,3264,2448,tecate,960,1868,1986,2117
269.jpg,3264,2448,tecate,767,2142,1778,2372
270.jpg,3264,2448,xx,1515,217,2956,1131
270.jpg,3264,2448,xx,1648,1,2989,272
270.jpg,3264,2448,xx,311,1131,993,2165
270.jpg,3264,2448,tecate,937,1405,2056,1968
270.jpg,3264,2448,tecate,904,1957,1800,2217
270.jpg,3264,2448,tecate,797,2231,1645,2446
270.jpg,3264,2448,xx,1037,965,2126,1250
28.jpg,3264,2448,tecate,97,931,1545,1668
28.jpg,3264,2448,tecate,1615,554,3097,1339
28.jpg,3264,2448,tecate,1519,1,3234,572
28.jpg,3264,2448,tecate,1574,1372,2960,2079
28.jpg,3264,2448,heineken,574,2168,2999,2448
28.jpg,3264,2448,heineken,471,1994,1497,2309
28.jpg,3264,2448,heineken,474,1817,1419,2076
28.jpg,3264,2448,heineken,556,1665,1286,1865
29.jpg,3264,2448,tecate,1434,2,3260,1183
29.jpg,3264,2448,tecate,1448,1183,3264,2445
29.jpg,3264,2448,tecate,4,479,1419,1639
30.jpg,3264,2448,tecate,723,2,2960,1309
30.jpg,3264,2448,tecate,760,1279,2926,2431
31.jpg,3264,2448,tecate,856,887,1552,1428
31.jpg,3264,2448,tecate,1497,405,3082,1191
31.jpg,3264,2448,tecate,1493,1183,3060,2024
31.jpg,3264,2448,tecate,1508,1950,2996,2448
31.jpg,3264,2448,xx,1456,1,3086,365
32.jpg,3264,2448,tecate,23,1331,1719,2235
32.jpg,3264,2448,tecate,1719,1339,3126,2128
32.jpg,3264,2448,tecate,1586,557,3204,1328
32.jpg,3264,2448,tecate,226,887,1515,1346
32.jpg,3264,2448,xx,1723,1,3256,572
32.jpg,3264,2448,heineken,689,2124,2315,2391
32.jpg,3264,2448,heineken,623,2254,2341,2448
34.jpg,3264,2448,tecate,1,94,1752,1042
34.jpg,3264,2448,tecate,1871,220,3237,1054
34.jpg,3264,2448,tecate,1530,1102,2756,1761
34.jpg,3264,2448,tecate,141,1039,1497,1454
34.jpg,3264,2448,tecate,282,1491,1411,2039
34.jpg,3264,2448,tecate,1374,1765,2389,2291
35.jpg,3264,2448,tecate,226,239,1504,1002
35.jpg,3264,2448,tecate,1463,2,3241,872
35.jpg,3264,2448,tecate,1671,1079,3071,1787
35.jpg,3264,2448,tecate,648,1013,1697,1442
35.jpg,3264,2448,tecate,808,1454,1686,1983
35.jpg,3264,2448,tecate,1719,1787,2900,2391
36.jpg,3264,2448,tecate,1005,1,3037,820
36.jpg,3264,2448,tecate,804,1124,2615,2028
36.jpg,3264,2448,tecate,682,746,2456,1131
36.jpg,3264,2448,tecate,1,876,856,1783
36.jpg,3264,2448,tecate,1,1776,804,2445
37.jpg,3264,2448,tecate,897,879,1471,1213
37.jpg,3264,2448,tecate,1500,909,2104,1224
37.jpg,3264,2448,tecate,897,1217,1408,1368
37.jpg,3264,2448,tecate,889,1372,1393,1613
37.jpg,3264,2448,tecate,1378,1513,1863,1742
37.jpg,3264,2448,tecate,1445,1224,1960,1513
37.jpg,3264,2448,tecate,1493,913,2071,1217
37.jpg,3264,2448,xx,1489,594,2097,902
37.jpg,3264,2448,xx,1463,254,2111,609
37.jpg,3264,2448,xx,1493,1,2134,291
37.jpg,3264,2448,heineken6,2182,1013,3174,1820
37.jpg,3264,2448,heineken6,2178,1787,3203,2448
37.jpg,3264,2448,miller,2434,409,3263,817
37.jpg,3264,2448,miller,2511,1,3256,405
37.jpg,3264,2448,bohemiaP,1,543,774,905
37.jpg,3264,2448,bohemiaP,126,135,793,542
37.jpg,3264,2448,bohemiaP,9,1,782,139
37.jpg,3264,2448,indio,11,909,767,1257
37.jpg,3264,2448,indio,8,1261,782,1598
37.jpg,3264,2448,indio,11,1639,789,1987
37.jpg,3264,2448,indio,4,1998,771,2350
37.jpg,3264,2448,heineken,960,1939,2089,2246
38.jpg,3264,2448,tecate,526,1005,1600,1565
38.jpg,3264,2448,sol,1600,1802,2952,2283
38.jpg,3264,2448,sol,1615,1279,2997,1813
38.jpg,3264,2448,indio,1586,702,3048,1261
38.jpg,3264,2448,indio,1560,109,3030,691
39.jpg,3264,2448,tecate,726,1357,2163,2172
39.jpg,3264,2448,tecate,671,557,2211,1361
39.jpg,3264,2448,indio,2245,54,3263,1002
39.jpg,3264,2448,sol,2219,998,3260,1820
39.jpg,3264,2448,sol,2219,1809,3264,2443
4.jpg,3264,2448,xx,978,113,2271,850
4.jpg,3264,2448,xx,930,817,2345,1535
4.jpg,3264,2448,xx,960,1561,2452,2268
40.jpg,3264,2448,tecate,789,846,1797,1361
40.jpg,3264,2448,tecate,823,1365,1789,1879
40.jpg,3264,2448,sol,1819,1183,3171,1694
40.jpg,3264,2448,sol,1793,1657,3067,2109
40.jpg,3264,2448,indio,1797,565,3264,1204
40.jpg,3264,2448,indio,1752,1,3263,594
41.jpg,3264,2448,tecate,1082,650,2434,1350
41.jpg,3264,2448,tecate,1097,1357,2356,2017
41.jpg,3264,2448,sol,2360,1668,3264,2138
41.jpg,3264,2448,sol,2445,1083,3264,1651
41.jpg,3264,2448,indio,2493,376,3264,1060
41.jpg,3264,2448,indio,2448,1,3244,357
43.jpg,3264,2448,tecate,11,487,1511,1276
43.jpg,3264,2448,tecate,134,1272,1441,1931
43.jpg,3264,2448,tecate,1589,842,3182,1750
43.jpg,3264,2448,tecate,1452,1728,2760,2331
43.jpg,3264,2448,tecate,1648,9,3163,861
44.jpg,3264,2448,tecate,500,757,2071,1565
44.jpg,3264,2448,tecate,593,1591,1923,2231
44.jpg,3264,2448,tecate,2219,342,3264,1140
44.jpg,3264,2448,tecate,2226,1157,3264,2038
44.jpg,3264,2448,tecate,1963,2005,3060,2448
44.jpg,3264,2448,xx,2267,25,3264,365
45.jpg,3264,2448,tecate,578,865,2241,1687
45.jpg,3264,2448,indio,2308,1339,3264,2107
45.jpg,3264,2448,indio,2204,2131,3247,2448
45.jpg,3264,2448,indio,2341,457,3264,1299
46.jpg,3264,2448,tecate,852,154,2315,909
46.jpg,3264,2448,tecate,948,1020,2156,1650
46.jpg,3264,2448,tecate,1052,1676,1993,2187
46.jpg,3264,2448,indio,2215,1191,3264,1825
46.jpg,3264,2448,indio,2308,498,3252,1183
46.jpg,3264,2448,indio,2330,2,3264,501
46.jpg,3264,2448,sol,2163,1831,3264,2355
48.jpg,3264,2448,tecate,656,479,1893,1165
48.jpg,3264,2448,tecate,741,1291,1926,1998
48.jpg,3264,2448,tecate,982,2005,1948,2428
48.jpg,3264,2448,indio,1919,1420,3264,2320
48.jpg,3264,2448,indio,1960,728,3264,1412
48.jpg,3264,2448,indio,1945,1,3260,746
49.jpg,3264,2448,tecate,504,1357,1841,2050
49.jpg,3264,2448,tecate,489,513,1837,1205
49.jpg,3264,2448,tecate,425,1,1856,339
49.jpg,3264,2448,sol,1826,2035,3263,2442
49.jpg,3264,2448,sol,1897,1424,3264,2016
49.jpg,3264,2448,indio,1867,683,3264,1418
49.jpg,3264,2448,indio,1874,1,3259,654
5.jpg,3264,2448,tecate,1319,1587,2419,2183
5.jpg,3264,2448,tecate,1334,913,2467,1535
5.jpg,3264,2448,tecate,1304,291,2463,902
5.jpg,3264,2448,xx,1294,1,2519,283
50.jpg,3264,2448,tecate,771,920,2337,1657
50.jpg,3264,2448,tecate,819,1972,2274,2448
50.jpg,3264,2448,indio,2300,872,3264,1634
50.jpg,3264,2448,indio,2215,1646,3264,2426
50.jpg,3264,2448,bohemiaP,1726,94,3264,858
51.jpg,3264,2448,tecate,534,776,2386,1746
51.jpg,3264,2448,tecate,608,2083,2319,2448
51.jpg,3264,2448,indio,2389,757,3264,1708
51.jpg,3264,2448,indio,2278,1705,3264,2443
51.jpg,3264,2448,bohemiaP,1641,39,3264,726
52.jpg,3264,2448,tecate,404,802,2000,1676
52.jpg,3264,2448,xx,1782,220,3008,942
52.jpg,3264,2448,xx,1967,905,3104,1598
52.jpg,3264,2448,xx,1956,1631,3260,2346
53.jpg,3264,2448,tecate,941,805,2063,1402
53.jpg,3264,2448,tecate,863,1468,2130,2168
53.jpg,3264,2448,tecate,567,2,2226,794
53.jpg,3264,2448,indio,2297,83,3264,1050
53.jpg,3264,2448,sol,2193,1031,3264,1752
53.jpg,3264,2448,sol,2148,1713,3264,2159
55.jpg,3264,2448,tecate,452,724,2493,1802
55.jpg,3264,2448,xx,2452,754,3264,1702
55.jpg,3264,2448,xx,2434,1731,3264,2422
56.jpg,3264,2448,tecate,560,657,2504,1735
56.jpg,3264,2448,xx,2467,772,3264,1645
56.jpg,3264,2448,xx,2367,1657,3264,2445
57.jpg,3264,2448,tecate,515,394,2526,1483
57.jpg,3264,2448,tecate,563,1465,2104,1902
57.jpg,3264,2448,xx,2478,528,3264,1371
59.jpg,3264,2448,tecate,704,154,2334,1002
59.jpg,3264,2448,tecate,730,1135,2282,1920
59.jpg,3264,2448,tecate,897,1913,2252,2417
59.jpg,3264,2448,indio,2326,376,3264,1245
59.jpg,3264,2448,sol,2304,1254,3264,1944
59.jpg,3264,2448,sol,2286,1931,3264,2407
6.jpg,3264,2448,heineken,460,705,2563,1239
6.jpg,3264,2448,tecate,1482,1,2719,635
6.jpg,3264,2448,strongbowA,526,1372,2423,1798
6.jpg,3264,2448,strongbowR,508,1794,2352,2283
60.jpg,3264,2448,tecate,1182,1072,2545,1824
60.jpg,3264,2448,tecate,1145,172,2548,1028
60.jpg,3264,2448,tecate,1097,1835,2330,2309
60.jpg,3264,2448,sol,2345,1772,3263,2209
60.jpg,3264,2448,sol,2545,1217,3264,1762
60.jpg,3264,2448,indio,2582,520,3264,1209
60.jpg,3264,2448,indio,2578,14,3264,550
62.jpg,3264,2448,tecate,564,1,2252,754
62.jpg,3264,2448,tecate,656,705,2008,1331
62.jpg,3264,2448,tecate,641,1331,1867,1828
63.jpg,3264,2448,tecate,771,379,2334,1242
63.jpg,3264,2448,tecate,793,1579,2423,2435
63.jpg,3264,2448,tecate,823,1228,2189,1576
63.jpg,3264,2448,xx,2345,454,3264,1000
63.jpg,3264,2448,xx,2404,976,3263,1757
65.jpg,3264,2448,tecate,1078,861,2682,1665
65.jpg,3264,2448,heineken6,4,1157,1089,2428
65.jpg,3264,2448,miller,119,1,2567,565
65.jpg,3264,2448,miller,226,557,2134,857
66.jpg,3264,2448,tecate,919,557,2467,1228
66.jpg,3264,2448,tecate,874,1224,2771,2176
66.jpg,3264,2448,heineken6,1,939,874,2438
66.jpg,3264,2448,miller,43,1,2323,324
67.jpg,3264,2448,tecate,911,820,2448,1657
67.jpg,3264,2448,tecate,904,1717,2536,2448
67.jpg,3264,2448,tecate,900,224,2334,861
67.jpg,3264,2448,miller,388,1,2045,224
67.jpg,3264,2448,heineken6,4,624,881,2448
68.jpg,3264,2448,tecate,1,1233,1671,2105
68.jpg,3264,2448,tecate,1730,1246,3264,2042
68.jpg,3264,2448,tecate,1645,617,3041,1242
68.jpg,3264,2448,miller,801,1,2926,342
68.jpg,3264,2448,miller,911,346,2615,613
69.jpg,3264,2448,tecate,56,668,1723,1450
69.jpg,3264,2448,tecate,1734,650,3234,1442
69.jpg,3264,2448,tecate,37,1483,1704,2405
69.jpg,3264,2448,tecate,1767,1479,3256,2365
69.jpg,3264,2448,miller,762,1,3082,413
69.jpg,3264,2448,miller,948,424,2660,661
7.jpg,3264,2448,sol,1067,1491,2171,1876
7.jpg,3264,2448,sol,1082,1028,2208,1502
7.jpg,3264,2448,indio,1008,539,2260,1028
7.jpg,3264,2448,indio,1038,1,2286,517
7.jpg,3264,2448,strongbowA,2363,1205,3264,1589
7.jpg,3264,2448,strongbowR,2326,1602,3256,2013
70.jpg,3264,2448,tecate,719,813,2097,1557
70.jpg,3264,2448,tecate,2108,517,3130,1142
70.jpg,3264,2448,tecate,2111,1176,3208,1846
70.jpg,3264,2448,tecate,2137,5,3074,531
70.jpg,3264,2448,tecate,758,1,2056,498
70.jpg,3264,2448,heineken6,756,1865,3084,2448
71.jpg,3264,2448,tecate,152,865,1823,1694
71.jpg,3264,2448,tecate,1782,498,3008,1246
71.jpg,3264,2448,tecate,1842,1,2860,546
71.jpg,3264,2448,tecate,234,2,1874,535
71.jpg,3264,2448,tecate,1867,1250,3052,1983
72.jpg,3264,2448,tecate,1004,276,2937,1220
72.jpg,3264,2448,tecate,1060,1287,3023,2317
72.jpg,3264,2448,tecate,1,856,1030,1835
72.jpg,3264,2448,tecate,1068,1,2830,276
74.jpg,3264,2448,tecate,15,979,1434,1750
74.jpg,3264,2448,tecate,1460,1331,3060,2165
74.jpg,3264,2448,tecate,1434,461,3100,1317
74.jpg,3264,2448,tecate,1385,1,3041,442
74.jpg,3264,2448,tecate,1,13,1360,557
76.jpg,3264,2448,tecate,4,383,1526,1142
76.jpg,3264,2448,tecate,1508,24,2874,728
76.jpg,3264,2448,tecate,1552,731,2934,1450
76.jpg,3264,2448,tecate,1530,1468,2997,2228
76.jpg,3264,2448,tecate,11,1868,1527,2448
76.jpg,3264,2448,tecate,1586,2242,2967,2442
77.jpg,3264,2448,tecate,208,813,1641,1494
77.jpg,3264,2448,tecate,1615,424,3045,1117
77.jpg,3264,2448,tecate,1686,1124,3045,1831
77.jpg,3264,2448,tecate,1660,1839,3044,2448
77.jpg,3264,2448,tecate,300,2172,1645,2435
78.jpg,3264,2448,tecate,374,1109,1752,1839
78.jpg,3264,2448,tecate,1767,761,3145,1479
78.jpg,3264,2448,tecate,1793,1487,3026,2205
78.jpg,3264,2448,tecate,1797,9,3174,739
78.jpg,3264,2448,tecate,426,1,1734,442
79.jpg,3264,2448,tecate,823,1272,2934,2339
79.jpg,3264,2448,tecate,830,324,2815,1250
8.jpg,3264,2448,indio,1082,239,2419,820
8.jpg,3264,2448,indio,1063,828,2404,1346
8.jpg,3264,2448,indio,1089,1346,2378,1868
8.jpg,3264,2448,indio,1108,1883,2400,2420
80.jpg,3264,2448,tecate,411,791,2011,1650
80.jpg,3264,2448,tecate,2004,617,2700,1231
80.jpg,3264,2448,tecate,2093,1250,2834,1917
80.jpg,3264,2448,tecate,2134,1913,3000,2428
81.jpg,3264,2448,tecate,130,824,1626,1624
81.jpg,3264,2448,tecate,1763,454,3078,1172
81.jpg,3264,2448,tecate,1793,1176,3219,1976
81.jpg,3264,2448,tecate,1837,1994,3264,2445
82.jpg,3264,2448,tecate,526,1131,2811,2372
82.jpg,3264,2448,tecate,452,42,2678,1113
83.jpg,3264,2448,tecate,1126,294,2874,1165
83.jpg,3264,2448,tecate,1137,1179,2941,2124
83.jpg,3264,2448,tecate,1197,2172,2889,2446
83.jpg,3264,2448,tecate,1,840,937,1735
84.jpg,3264,2448,tecate,1,806,956,1705
84.jpg,3264,2448,tecate,1093,379,2552,1220
84.jpg,3264,2448,tecate,1104,1220,2615,2091
84.jpg,3264,2448,tecate,952,2113,2615,2446
85.jpg,3264,2448,tecate,356,783,1904,1657
85.jpg,3264,2448,tecate,1904,539,2674,1161
85.jpg,3264,2448,tecate,2060,1161,2830,1761
85.jpg,3264,2448,tecate,2034,1765,2852,2350
86.jpg,3264,2448,tecate,500,831,2104,1687
86.jpg,3264,2448,tecate,2123,461,3263,1128
86.jpg,3264,2448,tecate,2241,1991,3264,2433
86.jpg,3264,2448,tecate,2263,1135,3264,1947
87.jpg,3264,2448,tecate,193,865,1863,1683
87.jpg,3264,2448,tecate,1915,435,3263,1161
87.jpg,3264,2448,tecate,1997,1165,3260,1972
87.jpg,3264,2448,tecate,2030,1991,3264,2431
89.jpg,3264,2448,tecate,919,335,2867,1320
89.jpg,3264,2448,tecate,1015,1368,2800,2302
89.jpg,3264,2448,tecate,1,882,956,1850
9.jpg,3264,2448,bohemiaP,648,1513,2352,2098
9.jpg,3264,2448,bohemiaP,630,991,2326,1505
9.jpg,3264,2448,bohemiaP,663,424,2263,954
90.jpg,3264,2448,tecate,493,754,2334,1683
90.jpg,3264,2448,tecate,2286,342,3264,1216
90.jpg,3264,2448,tecate,2371,1261,3264,2138
91.jpg,3264,2448,tecate,1519,1305,3126,2172
91.jpg,3264,2448,tecate,1534,379,3148,1265
91.jpg,3264,2448,tecate,1,843,1471,1720
91.jpg,3264,2448,tecate,1450,1,3167,368
92.jpg,3264,2448,tecate,308,265,2511,1342
92.jpg,3264,2448,tecate,500,1387,2504,2379
93.jpg,3264,2448,tecate,715,250,2715,1257
93.jpg,3264,2448,tecate,911,1305,2645,2165
93.jpg,3264,2448,tecate,11,887,793,1868
94.jpg,3264,2448,tecate,715,417,2545,1379
94.jpg,3264,2448,tecate,684,1,2589,413
94.jpg,3264,2448,tecate,678,1387,2523,2309
94.jpg,3264,2448,tecate,1,917,663,1924
95.jpg,3264,2448,tecate,1115,1468,2741,2305
95.jpg,3264,2448,tecate,1037,576,2782,1450
95.jpg,3264,2448,tecate,987,1,2834,528
95.jpg,3264,2448,tecate,1,1022,1045,1935
96.jpg,3264,2448,tecate,1097,331,2867,1198
96.jpg,3264,2448,tecate,1071,1217,2934,2142
96.jpg,3264,2448,tecate,1052,2157,3000,2435
96.jpg,3264,2448,tecate,1,829,1037,1761
97.jpg,3264,2448,tecate,1356,1183,3119,2113
97.jpg,3264,2448,tecate,1352,350,3056,1179
97.jpg,3264,2448,tecate,1377,2105,3174,2448
97.jpg,3264,2448,tecate,1,833,1315,1728
98.jpg,3264,2448,tecate,1541,302,3174,1165
98.jpg,3264,2448,tecate,1500,1168,3256,2105
98.jpg,3264,2448,tecate,1529,2113,3260,2448
98.jpg,3264,2448,tecate,1,803,1460,1768
99.jpg,3264,2448,tecate,1367,613,2919,1391
99.jpg,3264,2448,tecate,1363,1394,3023,2205
99.jpg,3264,2448,tecate,1364,2235,2952,2448
99.jpg,3264,2448,tecate,1,1048,1374,1883
IMG_1393.JPG,4032,3024,bohemiaP,921,1006,3787,2073
IMG_1394.JPG,4032,3024,bohemiaP,944,985,3833,1962
IMG_1395.JPG,4032,3024,bohemiaP,866,951,3766,1884
IMG_1396.JPG,4032,3024,bohemiaP,821,929,3710,1884
IMG_1397.JPG,4032,3024,bohemiaP,821,951,3699,1929
IMG_1398.JPG,4032,3024,bohemiaP,743,1006,3688,1984
IMG_1399.JPG,4032,3024,bohemiaP,843,951,3821,1962
IMG_1400.JPG,4032,3024,bohemiaP,766,895,3821,1929
IMG_1401.JPG,4032,3024,bohemiaP,599,973,3732,2040
IMG_1401.JPG,4032,3024,sol,399,6,1354,351
IMG_1402.JPG,4032,3024,bohemiaP,643,873,3821,1940
IMG_1402.JPG,4032,3024,sol,363,1,1343,540
IMG_1403.JPG,4032,3024,bohemiaP,632,817,3888,1984
IMG_1403.JPG,4032,3024,sol,310,184,1277,706
IMG_1404.JPG,4032,3024,bohemiaP,754,1606,3466,2529
IMG_1405.JPG,4032,3024,bohemiaP,621,1473,3399,2417
IMG_1406.JPG,4032,3024,bohemiaP,732,1217,3499,2151
IMG_1407.JPG,4032,3024,bohemiaP,799,1195,3477,2106
IMG_1408.JPG,4032,3024,bohemiaP,699,1106,3410,2006
IMG_1409.JPG,4032,3024,bohemiaP,688,1129,3443,2084
IMG_1410.JPG,4032,3024,bohemiaP,754,1117,3477,2040
IMG_1411.JPG,4032,3024,bohemiaP,754,1106,3443,2040
IMG_1412.JPG,4032,3024,bohemiaP,588,1329,3432,2306
IMG_1413.JPG,4032,3024,bohemiaP,577,1251,3554,2295
IMG_1414.JPG,4032,3024,bohemiaP,799,1140,3666,2129
IMG_1415.JPG,4032,3024,bohemiaP,866,895,3677,1895
IMG_1416.JPG,4032,3024,bohemiaP,854,1029,3688,2017
IMG_1417.JPG,4032,3024,bohemiaP,1143,962,3932,1973
IMG_1418.JPG,4032,3024,bohemiaP,999,1017,3754,2017
